Minute,Hour,Day,Req/Min,AvgResponseTime,NumberOfPods
19,6,5,96,0.65,1
20,6,5,95,0.52,1
21,6,5,118,0.87,1
22,6,5,102,0.40,1
23,6,5,128,0.35,1
24,6,5,131,0.39,1
25,6,5,106,0.87,1
26,6,5,81,0.50,1
27,6,5,144,0.50,1
28,6,5,138,0.87,2
29,6,5,90,0.33,1
30,6,5,121,0.92,1
31,6,5,112,0.55,1
32,6,5,105,0.99,1
33,6,5,107,0.62,1
34,6,5,87,0.36,1
35,6,5,133,0.59,1
36,6,5,138,0.73,1
37,6,5,104,0.82,1
38,6,5,91,0.91,1
39,6,5,110,0.69,1
40,6,5,113,0.70,1
41,6,5,116,0.78,1
42,6,5,88,0.46,1
43,6,5,81,0.98,1
44,6,5,150,0.64,1
45,6,5,125,0.93,1
46,6,5,149,0.64,1
47,6,5,93,0.87,1
48,6,5,84,0.72,1
49,6,5,91,0.76,1
50,6,5,141,0.66,1
51,6,5,118,0.44,1
52,6,5,134,0.73,1
53,6,5,130,0.77,1
54,6,5,135,0.61,1
55,6,5,129,0.35,1
56,6,5,88,0.30,1
57,6,5,87,0.47,1
58,6,5,148,0.37,1
59,6,5,130,0.40,1
0,7,5,94,0.84,1
1,7,5,85,0.60,1
2,7,5,108,0.74,1
3,7,5,101,0.59,1
4,7,5,141,0.73,1
5,7,5,85,0.36,1
6,7,5,123,0.57,1
7,7,5,137,0.92,2
8,7,5,148,0.49,1
9,7,5,116,0.33,1
10,7,5,137,0.50,1
11,7,5,91,0.37,1
12,7,5,96,0.71,1
13,7,5,82,0.63,1
14,7,5,97,0.86,1
15,7,5,138,0.54,1
16,7,5,131,0.32,1
17,7,5,105,0.60,1
18,7,5,103,0.34,1
19,7,5,133,0.45,1
20,7,5,107,0.63,1
21,7,5,119,0.56,1
22,7,5,101,0.77,1
23,7,5,114,0.71,1
24,7,5,100,0.50,1
25,7,5,146,0.80,1
26,7,5,128,0.78,1
27,7,5,145,0.64,1
28,7,5,114,0.94,1
29,7,5,141,0.96,2
30,7,5,146,0.40,1
31,7,5,141,0.82,1
32,7,5,110,0.91,1
33,7,5,120,0.58,1
34,7,5,150,0.90,2
35,7,5,127,0.44,1
36,7,5,132,0.35,1
37,7,5,150,0.65,1
38,7,5,150,0.56,1
39,7,5,107,0.97,1
40,7,5,122,0.61,1
41,7,5,138,0.93,2
42,7,5,119,0.34,1
43,7,5,96,0.73,1
44,7,5,101,0.37,1
45,7,5,99,0.60,1
46,7,5,139,0.57,1
47,7,5,92,0.69,1
48,7,5,123,0.96,1
49,7,5,112,0.99,1
50,7,5,87,0.95,1
51,7,5,150,0.49,1
52,7,5,82,0.54,1
53,7,5,132,0.39,1
54,7,5,87,0.86,1
55,7,5,114,0.49,1
56,7,5,105,0.79,1
57,7,5,134,0.97,2
58,7,5,105,0.88,1
59,7,5,141,0.89,2
0,8,5,810,0.33,3
1,8,5,923,0.63,5
2,8,5,795,0.67,5
3,8,5,748,0.59,4
4,8,5,571,0.51,3
5,8,5,492,0.72,3
6,8,5,563,0.64,4
7,8,5,799,0.69,5
8,8,5,974,0.67,6
9,8,5,621,0.72,4
10,8,5,560,0.52,3
11,8,5,466,0.92,4
12,8,5,685,0.39,3
13,8,5,888,0.54,4
14,8,5,541,0.35,2
15,8,5,662,0.51,3
16,8,5,842,0.37,3
17,8,5,824,0.54,4
18,8,5,516,0.52,3
19,8,5,970,0.76,7
20,8,5,710,0.49,3
21,8,5,568,0.68,4
22,8,5,422,0.92,4
23,8,5,400,0.62,3
24,8,5,658,0.34,2
25,8,5,982,0.91,8
26,8,5,798,0.42,3
27,8,5,644,0.60,4
28,8,5,575,0.96,5
29,8,5,483,0.72,3
30,8,5,751,0.93,6
31,8,5,440,0.48,2
32,8,5,491,0.67,3
33,8,5,740,0.52,4
34,8,5,854,0.36,3
35,8,5,797,0.94,7
36,8,5,425,0.36,2
37,8,5,904,0.44,4
38,8,5,703,0.78,5
39,8,5,913,0.75,6
40,8,5,790,0.73,5
41,8,5,540,0.36,2
42,8,5,457,0.55,3
43,8,5,910,0.95,8
44,8,5,959,0.58,5
45,8,5,577,0.99,5
46,8,5,432,0.42,2
47,8,5,954,0.32,3
48,8,5,492,0.85,4
49,8,5,746,0.33,3
50,8,5,928,0.82,7
51,8,5,774,0.76,5
52,8,5,455,0.77,3
53,8,5,865,0.93,7
54,8,5,660,0.52,3
55,8,5,628,0.73,4
56,8,5,932,0.33,3
57,8,5,718,0.57,4
58,8,5,748,0.33,3
59,8,5,853,0.50,4
0,9,5,974,0.47,4
1,9,5,682,0.85,5
2,9,5,749,0.99,7
3,9,5,484,0.47,2
4,9,5,965,0.41,4
5,9,5,507,0.63,3
6,9,5,926,0.44,4
7,9,5,681,0.71,5
8,9,5,914,0.31,3
9,9,5,680,0.38,3
10,9,5,944,0.86,7
11,9,5,535,0.92,5
12,9,5,656,0.32,2
13,9,5,540,0.57,3
14,9,5,631,0.36,2
15,9,5,990,0.91,8
16,9,5,501,0.59,3
17,9,5,601,0.35,2
18,9,5,928,0.41,4
19,9,5,538,0.35,2
20,9,5,477,0.37,2
21,9,5,409,0.41,2
22,9,5,617,0.41,3
23,9,5,578,0.44,3
24,9,5,996,0.94,8
25,9,5,987,0.38,4
26,9,5,876,0.98,8
27,9,5,968,0.70,6
28,9,5,877,0.47,4
29,9,5,681,0.67,4
30,9,5,979,0.89,8
31,9,5,923,0.52,4
32,9,5,528,0.68,3
33,9,5,781,0.54,4
34,9,5,726,0.33,2
35,9,5,838,0.86,7
36,9,5,1000,0.76,7
37,9,5,515,0.47,3
38,9,5,469,0.63,3
39,9,5,778,0.90,6
40,9,5,756,0.67,5
41,9,5,710,0.31,2
42,9,5,475,0.60,3
43,9,5,576,0.49,3
44,9,5,942,0.93,8
45,9,5,629,0.47,3
46,9,5,489,0.50,3
47,9,5,1000,0.75,7
48,9,5,976,0.47,4
49,9,5,405,0.44,2
50,9,5,850,0.42,3
51,9,5,631,0.31,2
52,9,5,520,0.70,4
53,9,5,519,0.72,4
54,9,5,635,0.74,4
55,9,5,532,0.41,2
56,9,5,907,0.95,8
57,9,5,697,0.33,2
58,9,5,990,0.33,3
59,9,5,654,0.58,4
0,10,5,453,0.82,4
1,10,5,924,0.75,6
2,10,5,553,0.90,5
3,10,5,627,0.67,4
4,10,5,870,0.39,3
5,10,5,643,0.58,4
6,10,5,842,0.49,4
7,10,5,611,0.59,4
8,10,5,520,0.45,2
9,10,5,837,0.69,5
10,10,5,521,0.79,4
11,10,5,883,0.78,6
12,10,5,554,0.50,3
13,10,5,434,0.51,2
14,10,5,676,0.98,6
15,10,5,694,0.73,5
16,10,5,605,0.58,3
17,10,5,978,0.83,7
18,10,5,950,0.54,5
19,10,5,853,0.35,3
20,10,5,607,0.42,3
21,10,5,923,0.88,7
22,10,5,439,0.88,4
23,10,5,463,0.75,3
24,10,5,847,0.38,3
25,10,5,543,0.97,5
26,10,5,608,0.79,5
27,10,5,622,0.39,3
28,10,5,673,0.98,6
29,10,5,883,0.99,8
30,10,5,577,0.91,5
31,10,5,937,0.90,8
32,10,5,932,0.67,6
33,10,5,938,0.90,8
34,10,5,612,0.46,3
35,10,5,809,0.47,4
36,10,5,834,0.76,6
37,10,5,769,0.82,6
38,10,5,467,0.37,2
39,10,5,796,0.65,5
40,10,5,958,0.74,6
41,10,5,776,0.59,4
42,10,5,816,0.59,5
43,10,5,813,0.96,7
44,10,5,608,0.57,3
45,10,5,745,0.36,3
46,10,5,782,0.65,5
47,10,5,691,0.31,2
48,10,5,656,0.49,3
49,10,5,816,0.75,6
50,10,5,888,0.66,5
51,10,5,929,0.83,7
52,10,5,574,0.92,5
53,10,5,418,0.58,3
54,10,5,714,0.82,5
55,10,5,705,0.96,6
56,10,5,741,0.32,2
57,10,5,559,0.61,3
58,10,5,669,0.36,3
59,10,5,725,0.33,2
0,11,5,975,0.95,8
1,11,5,729,0.79,5
2,11,5,482,0.46,2
3,11,5,808,0.93,7
4,11,5,557,0.40,2
5,11,5,780,0.39,3
6,11,5,461,0.99,4
7,11,5,835,0.82,6
8,11,5,500,0.59,3
9,11,5,412,0.66,3
10,11,5,508,0.75,4
11,11,5,469,0.97,4
12,11,5,764,0.61,4
13,11,5,750,0.67,5
14,11,5,955,0.95,8
15,11,5,414,0.55,2
16,11,5,661,0.82,5
17,11,5,467,0.35,2
18,11,5,433,0.56,3
19,11,5,691,0.89,6
20,11,5,662,0.77,5
21,11,5,583,0.54,3
22,11,5,488,0.60,3
23,11,5,758,0.97,7
24,11,5,873,0.54,4
25,11,5,479,0.95,4
26,11,5,778,0.73,5
27,11,5,804,0.33,3
28,11,5,815,0.36,3
29,11,5,794,0.57,4
30,11,5,553,0.81,4
31,11,5,643,0.54,3
32,11,5,817,0.99,7
33,11,5,810,0.42,3
34,11,5,820,0.31,3
35,11,5,811,0.78,6
36,11,5,469,0.86,4
37,11,5,852,0.32,3
38,11,5,596,0.36,2
39,11,5,583,0.83,5
40,11,5,879,0.75,6
41,11,5,717,0.67,5
42,11,5,640,0.59,4
43,11,5,514,0.33,2
44,11,5,669,0.75,5
45,11,5,773,0.51,4
46,11,5,743,0.69,5
47,11,5,549,0.63,3
48,11,5,880,0.73,6
49,11,5,608,0.36,2
50,11,5,559,0.34,2
51,11,5,750,0.63,4
52,11,5,896,0.93,7
53,11,5,882,0.96,8
54,11,5,698,0.68,4
55,11,5,899,0.75,6
56,11,5,859,0.73,6
57,11,5,993,0.48,4
58,11,5,489,0.62,3
59,11,5,521,0.54,3
0,12,5,511,0.72,4
1,12,5,521,0.64,3
2,12,5,895,0.78,6
3,12,5,777,0.61,4
4,12,5,403,0.45,2
5,12,5,532,0.83,4
6,12,5,535,0.35,2
7,12,5,557,0.33,2
8,12,5,836,0.89,7
9,12,5,836,0.46,4
10,12,5,568,0.65,4
11,12,5,963,0.35,3
12,12,5,434,0.93,4
13,12,5,552,0.72,4
14,12,5,414,0.85,3
15,12,5,936,0.36,3
16,12,5,594,0.70,4
17,12,5,791,0.51,4
18,12,5,405,0.91,4
19,12,5,793,0.59,4
20,12,5,574,0.47,3
21,12,5,560,0.34,2
22,12,5,926,0.89,7
23,12,5,840,0.89,7
24,12,5,583,0.59,3
25,12,5,508,0.97,5
26,12,5,695,0.52,4
27,12,5,469,0.88,4
28,12,5,444,0.96,4
29,12,5,564,0.66,4
30,12,5,583,0.85,5
31,12,5,547,0.60,3
32,12,5,731,0.64,4
33,12,5,831,0.98,7
34,12,5,774,0.88,6
35,12,5,723,0.80,5
36,12,5,860,0.36,3
37,12,5,409,0.36,2
38,12,5,527,0.54,3
39,12,5,610,0.86,5
40,12,5,469,0.57,3
41,12,5,428,0.67,3
42,12,5,844,0.75,6
43,12,5,695,0.52,4
44,12,5,463,0.51,2
45,12,5,933,0.45,4
46,12,5,987,0.39,4
47,12,5,586,0.94,5
48,12,5,863,0.76,6
49,12,5,478,0.77,4
50,12,5,503,0.35,2
51,12,5,617,0.95,5
52,12,5,423,0.83,3
53,12,5,989,0.78,7
54,12,5,431,0.70,3
55,12,5,828,0.64,5
56,12,5,416,0.53,2
57,12,5,689,0.76,5
58,12,5,811,0.97,7
59,12,5,971,0.57,5
0,13,5,674,0.39,3
1,13,5,811,0.92,7
2,13,5,816,0.37,3
3,13,5,876,0.57,5
4,13,5,631,0.59,4
5,13,5,738,0.55,4
6,13,5,782,0.35,3
7,13,5,806,0.32,3
8,13,5,543,0.50,3
9,13,5,891,0.63,5
10,13,5,413,0.59,3
11,13,5,642,0.73,4
12,13,5,664,0.78,5
13,13,5,712,0.87,6
14,13,5,743,0.31,2
15,13,5,414,0.55,2
16,13,5,649,0.40,3
17,13,5,729,0.99,7
18,13,5,870,0.98,8
19,13,5,942,0.44,4
20,13,5,957,1.00,8
21,13,5,855,0.64,5
22,13,5,949,0.67,6
23,13,5,847,0.67,5
24,13,5,906,0.79,6
25,13,5,743,0.37,3
26,13,5,848,0.85,7
27,13,5,551,0.61,3
28,13,5,900,0.98,8
29,13,5,854,0.49,4
30,13,5,615,0.98,6
31,13,5,792,0.85,6
32,13,5,629,0.91,5
33,13,5,611,0.88,5
34,13,5,554,0.93,5
35,13,5,645,0.34,2
36,13,5,595,0.34,2
37,13,5,901,0.97,8
38,13,5,905,0.94,8
39,13,5,614,0.46,3
40,13,5,590,0.78,4
41,13,5,931,0.45,4
42,13,5,695,0.40,3
43,13,5,607,0.54,3
44,13,5,622,0.84,5
45,13,5,805,0.66,5
46,13,5,725,0.31,2
47,13,5,462,0.63,3
48,13,5,894,0.51,4
49,13,5,468,0.98,4
50,13,5,753,0.41,3
51,13,5,479,0.85,4
52,13,5,828,0.67,5
53,13,5,520,0.75,4
54,13,5,816,0.83,6
55,13,5,692,0.78,5
56,13,5,827,0.74,6
57,13,5,493,0.85,4
58,13,5,464,0.69,3
59,13,5,484,0.64,3
0,14,5,456,0.75,3
1,14,5,822,0.92,7
2,14,5,452,0.96,4
3,14,5,460,0.88,4
4,14,5,833,0.83,6
5,14,5,997,0.49,5
6,14,5,625,0.42,3
7,14,5,844,0.52,4
8,14,5,857,0.56,4
9,14,5,627,0.55,3
10,14,5,845,0.35,3
11,14,5,458,0.98,4
12,14,5,758,0.44,3
13,14,5,784,0.95,7
14,14,5,870,0.84,7
15,14,5,997,0.88,8
16,14,5,572,0.71,4
17,14,5,546,0.78,4
18,14,5,449,0.52,2
19,14,5,971,0.80,7
20,14,5,639,0.48,3
21,14,5,755,0.30,2
22,14,5,770,0.96,7
23,14,5,459,0.49,2
24,14,5,697,0.44,3
25,14,5,975,0.72,6
26,14,5,613,0.66,4
27,14,5,439,0.40,2
28,14,5,860,0.57,5
29,14,5,437,0.85,4
30,14,5,964,0.30,3
31,14,5,837,0.36,3
32,14,5,893,0.45,4
33,14,5,772,0.45,3
34,14,5,919,0.77,6
35,14,5,829,0.79,6
36,14,5,910,0.75,6
37,14,5,838,0.68,5
38,14,5,499,0.44,2
39,14,5,745,0.34,3
40,14,5,934,0.98,8
41,14,5,787,0.62,5
42,14,5,554,0.73,4
43,14,5,845,0.98,7
44,14,5,826,0.38,3
45,14,5,893,0.77,6
46,14,5,962,0.41,4
47,14,5,553,0.78,4
48,14,5,751,0.97,7
49,14,5,822,0.61,5
50,14,5,982,0.33,3
51,14,5,560,0.36,2
52,14,5,808,0.95,7
53,14,5,643,0.93,5
54,14,5,528,0.68,3
55,14,5,736,0.57,4
56,14,5,875,0.69,6
57,14,5,450,0.81,4
58,14,5,724,0.63,4
59,14,5,855,0.85,7
0,15,5,506,0.68,3
1,15,5,624,0.36,2
2,15,5,985,0.75,7
3,15,5,752,0.39,3
4,15,5,742,0.90,6
5,15,5,955,0.48,4
6,15,5,969,0.84,7
7,15,5,493,0.46,2
8,15,5,825,0.37,3
9,15,5,866,0.45,4
10,15,5,439,0.77,3
11,15,5,863,0.67,5
12,15,5,633,0.34,2
13,15,5,522,0.54,3
14,15,5,698,0.55,4
15,15,5,694,0.83,5
16,15,5,660,0.46,3
17,15,5,560,0.64,3
18,15,5,767,0.90,6
19,15,5,592,0.78,4
20,15,5,926,0.30,3
21,15,5,957,0.89,8
22,15,5,412,0.81,3
23,15,5,858,0.36,3
24,15,5,490,0.36,2
25,15,5,843,0.94,7
26,15,5,507,0.34,2
27,15,5,858,0.59,5
28,15,5,835,0.45,4
29,15,5,995,0.57,5
30,15,5,908,0.83,7
31,15,5,621,0.47,3
32,15,5,588,0.57,3
33,15,5,589,0.86,5
34,15,5,845,0.66,5
35,15,5,439,0.66,3
36,15,5,439,0.36,2
37,15,5,627,0.70,4
38,15,5,504,0.55,3
39,15,5,413,0.48,2
40,15,5,855,0.83,6
41,15,5,403,0.36,2
42,15,5,565,0.93,5
43,15,5,513,0.60,3
44,15,5,674,0.53,3
45,15,5,422,0.84,3
46,15,5,469,0.50,2
47,15,5,763,0.46,3
48,15,5,501,0.58,3
49,15,5,905,0.43,4
50,15,5,969,0.87,8
51,15,5,830,0.38,3
52,15,5,794,0.54,4
53,15,5,905,0.37,3
54,15,5,892,0.45,4
55,15,5,752,0.92,6
56,15,5,736,0.83,6
57,15,5,671,0.61,4
58,15,5,492,0.43,2
59,15,5,667,0.42,3
0,16,5,837,0.58,5
1,16,5,480,0.32,2
2,16,5,956,0.97,8
3,16,5,907,0.49,4
4,16,5,496,0.35,2
5,16,5,545,0.63,3
6,16,5,589,0.65,4
7,16,5,674,0.80,5
8,16,5,410,0.67,3
9,16,5,700,0.39,3
10,16,5,478,0.44,2
11,16,5,732,0.34,3
12,16,5,482,0.97,4
13,16,5,686,0.47,3
14,16,5,629,0.50,3
15,16,5,797,0.75,5
16,16,5,469,0.38,2
17,16,5,946,0.34,3
18,16,5,643,0.91,5
19,16,5,403,0.67,3
20,16,5,433,0.94,4
21,16,5,539,0.96,5
22,16,5,520,0.61,3
23,16,5,651,0.41,3
24,16,5,890,0.51,4
25,16,5,993,0.76,7
26,16,5,417,0.92,4
27,16,5,802,0.35,3
28,16,5,649,0.87,5
29,16,5,449,0.37,2
30,16,5,848,0.83,6
31,16,5,998,0.59,5
32,16,5,675,0.45,3
33,16,5,466,0.90,4
34,16,5,420,0.43,2
35,16,5,873,0.75,6
36,16,5,463,0.84,4
37,16,5,838,0.40,3
38,16,5,741,0.91,6
39,16,5,879,0.67,5
40,16,5,644,0.75,5
41,16,5,770,0.35,3
42,16,5,558,0.42,2
43,16,5,499,0.47,2
44,16,5,547,0.66,4
45,16,5,647,0.94,6
46,16,5,459,0.36,2
47,16,5,635,0.76,5
48,16,5,572,0.39,2
49,16,5,982,0.68,6
50,16,5,977,0.59,5
51,16,5,875,0.94,7
52,16,5,563,0.31,2
53,16,5,689,0.60,4
54,16,5,983,0.75,7
55,16,5,513,0.59,3
56,16,5,643,1.00,6
57,16,5,828,0.48,4
58,16,5,420,0.92,4
59,16,5,531,0.74,4
0,17,5,633,0.47,3
1,17,5,535,0.76,4
2,17,5,585,0.88,5
3,17,5,705,0.63,4
4,17,5,814,0.66,5
5,17,5,411,0.70,3
6,17,5,788,0.63,5
7,17,5,895,0.72,6
8,17,5,415,0.96,4
9,17,5,806,0.54,4
10,17,5,739,0.84,6
11,17,5,665,0.73,5
12,17,5,976,0.60,5
13,17,5,751,0.38,3
14,17,5,414,0.87,4
15,17,5,678,0.55,4
16,17,5,595,0.90,5
17,17,5,903,0.88,7
18,17,5,408,0.70,3
19,17,5,867,0.80,6
20,17,5,913,0.76,6
21,17,5,879,0.45,4
22,17,5,798,0.77,6
23,17,5,597,0.60,3
24,17,5,510,0.75,4
25,17,5,668,0.95,6
26,17,5,861,0.74,6
27,17,5,414,0.39,2
28,17,5,580,0.67,4
29,17,5,432,0.88,4
30,17,5,593,0.46,3
31,17,5,598,0.66,4
32,17,5,655,0.50,3
33,17,5,747,0.46,3
34,17,5,563,0.30,2
35,17,5,462,0.51,2
36,17,5,461,0.59,3
37,17,5,751,0.41,3
38,17,5,889,0.41,4
39,17,5,586,0.56,3
40,17,5,455,0.53,3
41,17,5,943,0.51,5
42,17,5,500,0.91,4
43,17,5,549,0.44,3
44,17,5,812,0.61,5
45,17,5,703,0.64,4
46,17,5,914,0.87,7
47,17,5,514,0.42,2
48,17,5,508,0.88,4
49,17,5,885,0.61,5
50,17,5,757,0.92,6
51,17,5,892,0.84,7
52,17,5,780,0.75,5
53,17,5,799,0.58,4
54,17,5,981,0.69,6
55,17,5,947,0.94,8
56,17,5,432,0.35,2
57,17,5,510,0.47,2
58,17,5,726,0.74,5
59,17,5,911,0.94,8
0,18,5,980,0.60,5
1,18,5,1018,0.38,4
2,18,5,1167,0.79,8
3,18,5,1007,0.53,5
4,18,5,963,0.68,6
5,18,5,811,0.41,3
6,18,5,1071,0.69,7
7,18,5,870,0.51,4
8,18,5,1084,0.63,6
9,18,5,1125,0.88,9
10,18,5,1070,0.98,9
11,18,5,1158,0.87,9
12,18,5,804,0.57,4
13,18,5,1157,0.53,6
14,18,5,1134,0.99,10
15,18,5,954,0.39,4
16,18,5,812,0.44,3
17,18,5,1030,0.89,8
18,18,5,1107,0.67,7
19,18,5,992,0.38,4
20,18,5,995,0.62,6
21,18,5,1133,0.58,6
22,18,5,834,0.68,5
23,18,5,994,0.38,4
24,18,5,1127,0.97,10
25,18,5,862,0.31,3
26,18,5,813,0.45,4
27,18,5,1100,0.53,5
28,18,5,806,0.66,5
29,18,5,1010,0.42,4
30,18,5,896,0.82,7
31,18,5,1043,0.33,3
32,18,5,1043,0.80,7
33,18,5,1105,0.82,8
34,18,5,984,0.72,6
35,18,5,1096,0.80,8
36,18,5,975,0.50,5
37,18,5,1135,0.47,5
38,18,5,1009,0.41,4
39,18,5,923,0.94,8
40,18,5,839,0.90,7
41,18,5,1173,0.55,6
42,18,5,1124,0.43,5
43,18,5,1135,0.99,10
44,18,5,1192,0.31,4
45,18,5,1082,0.79,8
46,18,5,806,0.84,6
47,18,5,1105,0.81,8
48,18,5,1003,0.69,6
49,18,5,825,0.45,4
50,18,5,1160,0.97,10
51,18,5,1163,0.99,10
52,18,5,1036,0.56,5
53,18,5,1132,0.35,4
54,18,5,1018,0.38,4
55,18,5,918,0.37,3
56,18,5,938,0.40,4
57,18,5,941,0.38,3
58,18,5,885,0.95,8
59,18,5,1109,0.68,7
0,19,5,885,0.75,6
1,19,5,809,0.91,7
2,19,5,1181,0.58,6
3,19,5,894,0.73,6
4,19,5,855,0.54,4
5,19,5,950,0.54,5
6,19,5,1018,0.76,7
7,19,5,1061,0.61,6
8,19,5,1015,0.93,8
9,19,5,998,0.33,3
10,19,5,932,0.77,6
11,19,5,1085,0.68,7
12,19,5,1151,0.64,7
13,19,5,1021,0.91,8
14,19,5,915,0.89,7
15,19,5,1012,0.44,4
16,19,5,834,0.96,7
17,19,5,881,0.69,6
18,19,5,1007,0.40,4
19,19,5,938,0.64,6
20,19,5,991,0.75,7
21,19,5,1025,0.65,6
22,19,5,1117,0.99,10
23,19,5,1129,0.80,8
24,19,5,1092,0.51,5
25,19,5,1018,0.75,7
26,19,5,1105,0.76,7
27,19,5,1136,0.60,6
28,19,5,1022,0.80,7
29,19,5,1029,0.80,7
30,19,5,1154,0.39,4
31,19,5,873,0.33,3
32,19,5,875,0.60,5
33,19,5,945,0.41,4
34,19,5,1082,0.46,5
35,19,5,825,0.45,4
36,19,5,859,0.91,7
37,19,5,928,0.41,4
38,19,5,1120,0.91,9
39,19,5,944,0.93,8
40,19,5,1189,0.72,8
41,19,5,894,0.55,5
42,19,5,817,0.98,7
43,19,5,1156,0.37,4
44,19,5,1110,0.65,7
45,19,5,1184,0.69,7
46,19,5,1053,0.80,8
47,19,5,954,0.69,6
48,19,5,984,0.46,4
49,19,5,1034,0.94,9
50,19,5,1174,0.43,5
51,19,5,1028,0.59,6
52,19,5,804,0.73,5
53,19,5,1189,0.33,4
54,19,5,1068,0.54,5
55,19,5,1133,0.72,7
56,19,5,835,0.84,6
57,19,5,999,0.75,7
58,19,5,1096,0.99,10
59,19,5,921,0.96,8
0,20,5,857,0.52,4
1,20,5,1156,0.37,4
2,20,5,1146,0.93,9
3,20,5,1172,0.77,8
4,20,5,925,0.91,8
5,20,5,1111,0.47,5
6,20,5,863,0.71,6
7,20,5,921,0.42,4
8,20,5,1018,0.34,3
9,20,5,1112,0.85,8
10,20,5,944,0.57,5
11,20,5,844,0.35,3
12,20,5,1120,0.72,7
13,20,5,1032,0.43,4
14,20,5,905,0.82,7
15,20,5,1061,0.45,4
16,20,5,1003,0.77,7
17,20,5,905,0.45,4
18,20,5,1001,0.70,6
19,20,5,1056,0.76,7
20,20,5,846,0.56,4
21,20,5,924,0.87,7
22,20,5,1045,0.42,4
23,20,5,1158,0.95,10
24,20,5,820,0.48,4
25,20,5,936,0.53,5
26,20,5,1087,0.76,7
27,20,5,817,0.46,4
28,20,5,818,0.57,4
29,20,5,1112,0.73,7
30,20,5,1067,0.52,5
31,20,5,1034,0.51,5
32,20,5,974,0.92,8
33,20,5,1092,0.32,3
34,20,5,826,0.39,3
35,20,5,910,0.76,6
36,20,5,1199,0.78,8
37,20,5,899,0.83,7
38,20,5,921,0.33,3
39,20,5,1116,0.73,7
40,20,5,1188,0.47,5
41,20,5,1051,0.71,7
42,20,5,1156,0.31,3
43,20,5,1148,0.55,6
44,20,5,1078,0.53,5
45,20,5,932,0.39,4
46,20,5,1182,0.56,6
47,20,5,1096,0.58,6
48,20,5,830,0.91,7
49,20,5,849,0.48,4
50,20,5,875,0.84,7
51,20,5,931,0.32,3
52,20,5,992,0.88,8
53,20,5,1078,0.35,4
54,20,5,990,0.56,5
55,20,5,916,0.55,5
56,20,5,1168,0.48,5
57,20,5,1076,0.65,6
58,20,5,1013,0.42,4
59,20,5,1086,0.66,6
0,21,5,1078,0.79,8
1,21,5,816,0.86,6
2,21,5,1046,0.75,7
3,21,5,854,0.43,4
4,21,5,1055,0.38,4
5,21,5,882,0.48,4
6,21,5,938,0.87,7
7,21,5,1019,0.54,5
8,21,5,1184,0.74,8
9,21,5,1071,0.53,5
10,21,5,984,0.66,6
11,21,5,1017,0.88,8
12,21,5,845,0.86,7
13,21,5,1186,0.34,4
14,21,5,1191,0.55,6
15,21,5,1171,0.58,6
16,21,5,809,0.99,7
17,21,5,1091,0.95,9
18,21,5,1191,0.93,10
19,21,5,939,0.40,4
20,21,5,1041,0.64,6
21,21,5,1093,0.58,6
22,21,5,808,0.86,6
23,21,5,1080,0.68,7
24,21,5,1020,0.69,6
25,21,5,915,0.91,7
26,21,5,891,0.94,7
27,21,5,1165,0.49,5
28,21,5,1064,0.55,5
29,21,5,997,0.40,4
30,21,5,1034,0.83,8
31,21,5,820,0.52,4
32,21,5,1082,0.65,6
33,21,5,1129,0.75,8
34,21,5,1000,0.97,9
35,21,5,896,0.89,7
36,21,5,1172,0.81,8
37,21,5,1164,0.80,8
38,21,5,900,0.88,7
39,21,5,995,0.40,4
40,21,5,1033,0.63,6
41,21,5,1046,0.88,8
42,21,5,1019,0.85,8
43,21,5,963,0.52,5
44,21,5,1127,0.85,8
45,21,5,933,0.91,8
46,21,5,1047,0.68,6
47,21,5,1080,0.71,7
48,21,5,826,0.34,3
49,21,5,1087,0.47,5
50,21,5,1012,0.84,8
51,21,5,899,0.46,4
52,21,5,893,0.55,5
53,21,5,1184,0.53,6
54,21,5,860,0.51,4
55,21,5,929,0.65,6
56,21,5,815,0.84,6
57,21,5,954,0.99,8
58,21,5,1153,0.63,7
59,21,5,1183,0.88,9
0,22,5,1163,0.62,7
1,22,5,941,0.39,4
2,22,5,1009,0.41,4
3,22,5,889,0.72,6
4,22,5,846,0.99,7
5,22,5,1134,0.74,7
6,22,5,1005,0.83,7
7,22,5,1005,0.68,6
8,22,5,960,0.42,4
9,22,5,1087,0.39,4
10,22,5,854,0.61,5
11,22,5,838,0.71,5
12,22,5,1165,0.43,5
13,22,5,1096,1.00,10
14,22,5,1033,0.51,5
15,22,5,1010,0.79,7
16,22,5,861,0.58,5
17,22,5,962,0.58,5
18,22,5,852,0.93,7
19,22,5,955,0.55,5
20,22,5,1040,0.87,8
21,22,5,1044,0.72,7
22,22,5,1122,0.88,9
23,22,5,825,0.37,3
24,22,5,944,0.41,4
25,22,5,984,0.76,7
26,22,5,992,0.74,7
27,22,5,1107,0.44,5
28,22,5,908,0.75,6
29,22,5,1098,0.85,8
30,22,5,844,0.87,7
31,22,5,955,0.81,7
32,22,5,878,0.44,4
33,22,5,869,0.78,6
34,22,5,917,0.64,5
35,22,5,1069,0.81,8
36,22,5,968,0.98,8
37,22,5,1020,0.47,4
38,22,5,1071,0.36,4
39,22,5,1161,0.51,5
40,22,5,938,0.74,6
41,22,5,1079,1.00,9
42,22,5,1037,0.42,4
43,22,5,1104,0.76,7
44,22,5,984,0.69,6
